region,date,precipitation_mm
AMZ16,01/02/1996,289.4016189
AMZ16,01/03/1996,322.3998368
AMZ16,01/04/1996,234.8335034
AMZ16,01/05/1996,149.337917
AMZ16,01/06/1996,46.5845694
AMZ16,01/07/1996,17.09449651
AMZ16,01/08/1996,88.97741081
AMZ16,01/09/1996,89.4183242
AMZ16,01/10/1996,192.3117396
AMZ16,01/11/1996,274.504252
AMZ16,01/12/1996,260.7628382
AMZ16,01/01/1997,378.7784757
AMZ16,01/02/1997,306.9720264
AMZ16,01/03/1997,444.4974639
AMZ16,01/04/1997,271.4809072
AMZ16,01/05/1997,114.9159099
AMZ16,01/06/1997,30.42047112
AMZ16,01/07/1997,12.07175194
AMZ16,01/08/1997,55.34312942
AMZ16,01/09/1997,68.8310728
AMZ16,01/10/1997,143.7423694
AMZ16,01/11/1997,202.6748808
AMZ16,01/12/1997,268.6560784
AMZ16,01/01/1998,257.8502202
AMZ16,01/02/1998,254.5353316
AMZ16,01/03/1998,358.4634294
AMZ16,01/04/1998,243.3662121
AMZ16,01/05/1998,133.5724881
AMZ16,01/06/1998,36.20479903
AMZ16,01/07/1998,24.81094715
AMZ16,01/08/1998,55.84207034
AMZ16,01/09/1998,76.71936269
AMZ16,01/10/1998,177.1898927
AMZ16,01/11/1998,230.2140316
AMZ16,01/12/1998,268.8252244
AMZ16,01/01/1999,329.2824912
AMZ16,01/02/1999,274.1074193
AMZ16,01/03/1999,292.0041042
AMZ16,01/04/1999,214.7539197
AMZ16,01/05/1999,182.2884479
AMZ16,01/06/1999,88.75631737
AMZ16,01/07/1999,26.87031484
AMZ16,01/08/1999,30.20597655
AMZ16,01/09/1999,135.6116126
AMZ16,01/10/1999,130.5831854
AMZ16,01/11/1999,191.7553028
AMZ16,01/12/1999,334.0949461
AMZ16,01/01/2000,308.5765997
AMZ16,01/02/2000,247.063808
AMZ16,01/03/2000,320.6367493
AMZ16,01/04/2000,220.0388075
AMZ16,01/05/2000,111.418552
AMZ16,01/06/2000,56.82972979
AMZ16,01/07/2000,61.17775317
AMZ16,01/08/2000,78.15459155
AMZ16,01/09/2000,142.1292018
AMZ16,01/10/2000,181.9679119
AMZ16,01/11/2000,255.4161934
AMZ16,01/12/2000,243.6288861
AMZ16,01/01/2001,403.0078559
AMZ16,01/02/2001,300.9547055
AMZ16,01/03/2001,321.9434925
AMZ16,01/04/2001,218.0856531
AMZ16,01/05/2001,155.5678175
AMZ16,01/06/2001,85.13918093
AMZ16,01/07/2001,61.56681878
AMZ16,01/08/2001,31.06719136
AMZ16,01/09/2001,131.6320719
AMZ16,01/10/2001,183.3792408
AMZ16,01/11/2001,224.3919807
AMZ16,01/12/2001,352.0288625
AMZ16,01/01/2002,312.6536624
AMZ16,01/02/2002,316.6652989
AMZ16,01/03/2002,283.4117262
AMZ16,01/04/2002,199.3947458
AMZ16,01/05/2002,140.7233146
AMZ16,01/06/2002,57.15457187
AMZ16,01/07/2002,53.53337028
AMZ16,01/08/2002,73.70116057
AMZ16,01/09/2002,93.99717044
AMZ16,01/10/2002,163.6857215
AMZ16,01/11/2002,167.3701761
AMZ16,01/12/2002,310.4014434
AMZ16,01/01/2003,310.1697941
AMZ16,01/02/2003,284.8459537
AMZ16,01/03/2003,359.5261555
AMZ16,01/04/2003,221.6182446
AMZ16,01/05/2003,148.3000627
AMZ16,01/06/2003,76.32568839
AMZ16,01/07/2003,23.71278201
AMZ16,01/08/2003,67.33826939
AMZ16,01/09/2003,106.3896599
AMZ16,01/10/2003,187.8328153
AMZ16,01/11/2003,196.4182565
AMZ16,01/12/2003,254.6430007
AMZ16,01/01/2004,334.8465488
AMZ16,01/02/2004,306.9615733
AMZ16,01/03/2004,340.2966857
AMZ16,01/04/2004,204.5815624
AMZ16,01/05/2004,116.5382555
AMZ16,01/06/2004,58.92892272
AMZ16,01/07/2004,52.31936371
AMZ16,01/08/2004,58.21324878
AMZ16,01/09/2004,86.11638742
AMZ16,01/10/2004,156.0577616
AMZ16,01/11/2004,203.1883613
AMZ16,01/12/2004,264.3638592
AMZ16,01/01/2005,287.4213318
AMZ16,01/02/2005,338.0344531
AMZ16,01/03/2005,367.8516588
AMZ16,01/04/2005,185.0372718
AMZ16,01/05/2005,108.8097693
AMZ16,01/06/2005,39.21014347
AMZ16,01/07/2005,20.33263082
AMZ16,01/08/2005,44.21423415
AMZ16,01/09/2005,74.52119128
AMZ16,01/10/2005,158.0632196
AMZ16,01/11/2005,224.2856106
AMZ16,01/12/2005,320.9667889
AMZ16,01/01/2006,322.6709734
AMZ16,01/02/2006,338.2680719
AMZ16,01/03/2006,316.8792455
AMZ16,01/04/2006,261.507434
AMZ16,01/05/2006,145.8912885
AMZ16,01/06/2006,31.42161769
AMZ16,01/07/2006,38.32708177
AMZ16,01/08/2006,47.50746305
AMZ16,01/09/2006,92.66681193
AMZ16,01/10/2006,191.1620504
AMZ16,01/11/2006,211.4927921
AMZ16,01/12/2006,303.3048632
AMZ16,01/01/2007,342.9296133
AMZ16,01/02/2007,276.1265341
AMZ16,01/03/2007,323.2810342
AMZ16,01/04/2007,229.2259644
AMZ16,01/05/2007,136.9910069
AMZ16,01/06/2007,37.61354745
AMZ16,01/07/2007,53.87616138
AMZ16,01/08/2007,47.60775143
AMZ16,01/09/2007,64.46858636
AMZ16,01/10/2007,163.5554747
AMZ16,01/11/2007,218.4917261
AMZ16,01/12/2007,262.6872077
AMZ16,01/01/2008,372.3799797
AMZ16,01/02/2008,333.3393628
AMZ16,01/03/2008,343.5081205
AMZ16,01/04/2008,223.4866553
AMZ16,01/05/2008,162.22964
AMZ16,01/06/2008,35.20015769
AMZ16,01/07/2008,18.16059737
AMZ16,01/08/2008,38.60479275
AMZ16,01/09/2008,103.7188995
AMZ16,01/10/2008,160.0578343
AMZ16,01/11/2008,203.9892681
AMZ16,01/12/2008,332.976782
AMZ16,01/01/2009,346.1680869
AMZ16,01/02/2009,337.5799904
AMZ16,01/03/2009,317.4538491
AMZ16,01/04/2009,296.541274
AMZ16,01/05/2009,160.4141944
AMZ16,01/06/2009,88.9896433
AMZ16,01/07/2009,29.33075308
AMZ16,01/08/2009,52.60440026
AMZ16,01/09/2009,74.4415572
AMZ16,01/10/2009,146.1893658
AMZ16,01/11/2009,162.6201628
AMZ16,01/12/2009,355.8764257
AMZ16,01/01/2010,369.2598043
AMZ16,01/02/2010,279.0927081
AMZ16,01/03/2010,341.8029909
AMZ16,01/04/2010,199.1662339
AMZ16,01/05/2010,107.9273232
AMZ16,01/06/2010,51.10509803
AMZ16,01/07/2010,29.62954441
AMZ16,01/08/2010,29.1832686
AMZ16,01/09/2010,58.01476454
AMZ16,01/10/2010,153.3216666
AMZ16,01/11/2010,219.5272112
AMZ16,01/12/2010,256.8452324
AMZ16,01/01/2011,368.2681653
AMZ16,01/02/2011,331.7783176
AMZ16,01/03/2011,288.09843
AMZ16,01/04/2011,257.7377348
AMZ16,01/05/2011,107.1268172
AMZ16,01/06/2011,32.17343687
AMZ16,01/07/2011,20.06705049
AMZ16,01/08/2011,45.87823911
AMZ16,01/09/2011,92.46736364
AMZ16,01/10/2011,196.9610483
AMZ16,01/11/2011,242.8633349
AMZ16,01/12/2011,310.5965666
AMZ16,01/01/2012,354.2888676
AMZ16,01/02/2012,330.735388
AMZ16,01/03/2012,298.8351371
AMZ16,01/04/2012,247.8373195
AMZ16,01/05/2012,139.0748043
AMZ16,01/06/2012,66.16709969
AMZ16,01/07/2012,27.78946421
AMZ16,01/08/2012,27.06956425
AMZ16,01/09/2012,85.48256748
AMZ16,01/10/2012,166.4383213
AMZ16,01/11/2012,234.4459493
AMZ16,01/12/2012,257.8073774
AMZ16,01/01/2013,371.0032768
AMZ16,01/02/2013,398.8482318
AMZ16,01/03/2013,339.7848245
AMZ16,01/04/2013,251.2074853
AMZ16,01/05/2013,143.6805121
AMZ16,01/06/2013,67.77749464
AMZ16,01/07/2013,57.01245651
AMZ16,01/08/2013,64.41846279
AMZ16,01/09/2013,110.3576997
AMZ16,01/10/2013,212.5409791
AMZ16,01/11/2013,323.860353
AMZ16,01/12/2013,263.1544757
AMZ16,01/01/2014,320.6095953
AMZ16,01/02/2014,286.5206064
AMZ16,01/03/2014,365.584015
AMZ16,01/04/2014,251.290309
AMZ16,01/05/2014,183.7124904
AMZ16,01/06/2014,44.41154835
AMZ16,01/07/2014,35.12091448
AMZ16,01/08/2014,56.67553105
AMZ16,01/09/2014,74.22688829
AMZ16,01/10/2014,181.3226388
AMZ16,01/11/2014,265.3523048
AMZ16,01/12/2014,233.4698118
AMZ16,01/01/2015,274.8941645
AMZ16,01/02/2015,247.469667
AMZ16,01/03/2015,379.3037381
AMZ16,01/04/2015,196.2717444
AMZ16,01/05/2015,208.3997499
AMZ16,01/06/2015,41.2004584
AMZ16,01/07/2015,22.41236073
AMZ16,01/08/2015,29.3661067
AMZ16,01/09/2015,60.29023006
AMZ16,01/10/2015,110.0617562
AMZ16,01/11/2015,144.9036765
AMZ16,01/12/2015,233.9480957
AMZ16,01/01/2016,310.0523827
AMZ16,01/02/2016,226.1152174
AMZ16,01/03/2016,398.0218539
AMZ16,01/04/2016,210.1381032
AMZ16,01/05/2016,104.2782228
AMZ16,01/06/2016,46.90032285
AMZ16,01/07/2016,18.03268565
AMZ16,01/08/2016,74.65426957
AMZ16,01/09/2016,142.1228207
AMZ16,01/10/2016,161.923443
AMZ16,01/11/2016,224.3242781
AMZ16,01/12/2016,350.5480932
AMZ16,01/01/2017,335.2934512
AMZ16,01/02/2017,291.4272781
AMZ16,01/03/2017,333.5773942
AMZ16,01/04/2017,253.540474
AMZ16,01/05/2017,128.1812822
AMZ16,01/06/2017,41.03423943
AMZ16,01/07/2017,13.09132473
AMZ16,01/08/2017,57.590836
AMZ16,01/09/2017,121.0392234
AMZ16,01/10/2017,177.1433554
AMZ16,01/11/2017,266.4110797
AMZ16,01/12/2017,297.9428652
AMZ16,01/01/2018,300.9834033
AMZ16,01/02/2018,313.843782
AMZ16,01/03/2018,366.5646185
AMZ16,01/04/2018,241.230611
AMZ16,01/05/2018,140.1343296
AMZ16,01/06/2018,31.2779935
AMZ16,01/07/2018,20.78740005
AMZ16,01/08/2018,90.77220613
AMZ16,01/09/2018,94.0328439
AMZ16,01/10/2018,167.2055049
AMZ16,01/11/2018,248.9061957
AMZ16,01/12/2018,289.7067395
AMZ16,01/01/2019,342.8125176
AMZ16,01/02/2019,312.501493
AMZ16,01/03/2019,368.1357727
AMZ16,01/04/2019,284.2012435
AMZ16,01/05/2019,135.9927606
AMZ16,01/06/2019,52.32144037
AMZ16,01/07/2019,32.06844245
AMZ16,01/08/2019,51.52491358
AMZ16,01/09/2019,122.2290697
AMZ16,01/10/2019,209.8201403
AMZ16,01/11/2019,207.3995745
AMZ16,01/12/2019,356.794237
AMZ16,01/01/2020,250.5526468
AMZ16,01/02/2020,286.3366135
AMZ16,01/03/2020,322.0407015
AMZ16,01/04/2020,230.4596823
AMZ16,01/05/2020,152.1175804
AMZ16,01/06/2020,50.13069963
AMZ16,01/07/2020,30.82636965
AMZ16,01/08/2020,29.99169894
AMZ16,01/09/2020,88.13108018
AMZ16,01/10/2020,164.3647176
AMZ16,01/11/2020,239.7941999
AMZ16,01/12/2020,294.7627419
AMZ16,01/01/2021,391.0208825
AMZ16,01/02/2021,423.7059113
AMZ16,01/03/2021,377.0469744
AMZ16,01/04/2021,269.129563
AMZ16,01/05/2021,119.6031122
AMZ16,01/06/2021,70.81247454
AMZ16,01/07/2021,25.05828672
AMZ16,01/08/2021,47.3673793
AMZ16,01/09/2021,127.3792565
AMZ16,01/10/2021,177.5884127
AMZ16,01/11/2021,290.7659233
AMZ16,01/12/2021,406.4529194
AMZ17,01/01/1985,432.3765751
AMZ17,01/02/1985,296.3454269
AMZ17,01/03/1985,334.028971
AMZ17,01/04/1985,247.9811946
AMZ17,01/05/1985,194.3253843
AMZ17,01/06/1985,56.14628321
AMZ17,01/07/1985,51.11555465
AMZ17,01/08/1985,55.77889648
AMZ17,01/09/1985,87.05688911
AMZ17,01/10/1985,175.0707841
AMZ17,01/11/1985,208.9304052
AMZ17,01/12/1985,386.8610769
AMZ17,01/01/1986,317.4170379
AMZ17,01/02/1986,273.0347003
AMZ17,01/03/1986,350.4027743
AMZ17,01/04/1986,263.3970902
AMZ17,01/05/1986,186.7233635
AMZ17,01/06/1986,66.06053949
AMZ17,01/07/1986,71.7785154
AMZ17,01/08/1986,52.13357603
AMZ17,01/09/1986,130.5215404
AMZ17,01/10/1986,206.2612858
AMZ17,01/11/1986,200.1085538
AMZ17,01/12/1986,227.4984372
AMZ17,01/01/1987,260.9215376
AMZ17,01/02/1987,244.4451567
AMZ17,01/03/1987,347.1084769
AMZ17,01/04/1987,227.0306077
AMZ17,01/05/1987,150.3167563
AMZ17,01/06/1987,97.35870718
AMZ17,01/07/1987,32.01682686
AMZ17,01/08/1987,53.28535984
AMZ17,01/09/1987,95.87048331
AMZ17,01/10/1987,98.53888689
AMZ17,01/11/1987,172.7373142
AMZ17,01/12/1987,218.4794653
AMZ17,01/01/1988,310.3932607
AMZ17,01/02/1988,350.7451866
AMZ17,01/03/1988,292.3459864
AMZ17,01/04/1988,288.7914042
AMZ17,01/05/1988,201.0461764
AMZ17,01/06/1988,92.4857887
AMZ17,01/07/1988,36.72138397
AMZ17,01/08/1988,30.08411724
AMZ17,01/09/1988,88.67870335
AMZ17,01/10/1988,212.8368744
AMZ17,01/11/1988,277.1231923
AMZ17,01/12/1988,317.338036
AMZ17,01/01/1989,335.0481696
AMZ17,01/02/1989,324.3386506
AMZ17,01/03/1989,348.3661013
AMZ17,01/04/1989,300.9608877
AMZ17,01/05/1989,229.7244183
AMZ17,01/06/1989,137.7360925
AMZ17,01/07/1989,53.73486826
AMZ17,01/08/1989,76.34188846
AMZ17,01/09/1989,96.07518134
AMZ17,01/10/1989,183.1929711
AMZ17,01/11/1989,209.4695843
AMZ17,01/12/1989,349.2995528
AMZ17,01/01/1990,276.2516208
AMZ17,01/02/1990,352.1644328
AMZ17,01/03/1990,302.297347
AMZ17,01/04/1990,238.6451287
AMZ17,01/05/1990,133.1920666
AMZ17,01/06/1990,62.55148136
AMZ17,01/07/1990,101.7972976
AMZ17,01/08/1990,53.21696478
AMZ17,01/09/1990,97.34403488
AMZ17,01/10/1990,124.4584845
AMZ17,01/11/1990,154.9203651
AMZ17,01/12/1990,259.2455547
AMZ17,01/01/1991,396.0807693
AMZ17,01/02/1991,287.2899458
AMZ17,01/03/1991,358.5243286
AMZ17,01/04/1991,269.6042452
AMZ17,01/05/1991,235.2805541
AMZ17,01/06/1991,74.98645192
AMZ17,01/07/1991,51.60467881
AMZ17,01/08/1991,29.67009911
AMZ17,01/09/1991,101.0008443
AMZ17,01/10/1991,130.8315386
AMZ17,01/11/1991,130.3550678
AMZ17,01/12/1991,200.8756223
AMZ17,01/01/1992,261.4915947
AMZ17,01/02/1992,273.9932294
AMZ17,01/03/1992,321.863831
AMZ17,01/04/1992,220.0494657
AMZ17,01/05/1992,94.69495984
AMZ17,01/06/1992,39.58673903
AMZ17,01/07/1992,38.32261522
AMZ17,01/08/1992,79.3177768
AMZ17,01/09/1992,102.7210701
AMZ17,01/10/1992,123.8446579
AMZ17,01/11/1992,185.9759079
AMZ17,01/12/1992,285.9751585
AMZ17,01/01/1993,290.6639111
AMZ17,01/02/1993,336.1962202
AMZ17,01/03/1993,324.3586663
AMZ17,01/04/1993,282.5847458
AMZ17,01/05/1993,129.8790689
AMZ17,01/06/1993,52.15822584
AMZ17,01/07/1993,50.45220629
AMZ17,01/08/1993,89.39059432
AMZ17,01/09/1993,108.1754887
AMZ17,01/10/1993,153.7912037
AMZ17,01/11/1993,203.3351523
AMZ17,01/12/1993,294.022667
AMZ17,01/01/1994,340.4328493
AMZ17,01/02/1994,320.651949
AMZ17,01/03/1994,359.6971228
AMZ17,01/04/1994,275.469918
AMZ17,01/05/1994,164.605122
AMZ17,01/06/1994,116.1926615
AMZ17,01/07/1994,42.42537289
AMZ17,01/08/1994,58.7358407
AMZ17,01/09/1994,109.0714245
AMZ17,01/10/1994,162.6724558
AMZ17,01/11/1994,162.7320877
AMZ17,01/12/1994,262.4509966
AMZ17,01/01/1995,305.2388736
AMZ17,01/02/1995,298.7781122
AMZ17,01/03/1995,293.2483247
AMZ17,01/04/1995,354.905719
AMZ17,01/05/1995,250.3261477
AMZ17,01/06/1995,55.20747261
AMZ17,01/07/1995,26.9534178
AMZ17,01/08/1995,18.95196675
AMZ17,01/09/1995,69.93355336
AMZ17,01/10/1995,118.8294894
AMZ17,01/11/1995,240.1704962
AMZ17,01/12/1995,261.0740599
AMZ17,01/01/1996,337.2275512
AMZ17,01/02/1996,282.7215827
AMZ17,01/03/1996,344.2691793
AMZ17,01/04/1996,314.1719157
AMZ17,01/05/1996,171.7415034
AMZ17,01/06/1996,54.17243467
AMZ17,01/07/1996,35.92918421
AMZ17,01/08/1996,84.09177862
AMZ17,01/09/1996,100.8980073
AMZ17,01/10/1996,172.6252189
AMZ17,01/11/1996,249.8568129
AMZ17,01/12/1996,206.4616538
AMZ17,01/01/1997,341.5737528
AMZ17,01/02/1997,232.8825271
AMZ17,01/03/1997,397.4977475
AMZ17,01/04/1997,285.8980891
AMZ17,01/05/1997,125.5076354
AMZ17,01/06/1997,28.64246388
AMZ17,01/07/1997,12.91279972
AMZ17,01/08/1997,48.95321105
AMZ17,01/09/1997,54.64441479
AMZ17,01/10/1997,77.29060221
AMZ17,01/11/1997,177.6437751
AMZ17,01/12/1997,163.7742884
AMZ17,01/01/1998,272.846956
AMZ17,01/02/1998,231.7591525
AMZ17,01/03/1998,327.880809
AMZ17,01/04/1998,224.9620779
AMZ17,01/05/1998,159.2243067
AMZ17,01/06/1998,57.95437232
AMZ17,01/07/1998,47.55944975
AMZ17,01/08/1998,50.15914796
AMZ17,01/09/1998,91.72439021
AMZ17,01/10/1998,150.9193873
AMZ17,01/11/1998,224.1656335
AMZ17,01/12/1998,202.5379334
AMZ17,01/01/1999,320.9509562
AMZ17,01/02/1999,273.536657
AMZ17,01/03/1999,339.3202759
AMZ17,01/04/1999,264.776893
AMZ17,01/05/1999,267.3853274
AMZ17,01/06/1999,76.12539852
AMZ17,01/07/1999,25.40549448
AMZ17,01/08/1999,32.89906075
AMZ17,01/09/1999,125.6895997
AMZ17,01/10/1999,117.2593125
AMZ17,01/11/1999,174.8743267
AMZ17,01/12/1999,296.9643081
AMZ17,01/01/2000,313.1620273
AMZ17,01/02/2000,339.7864886
AMZ17,01/03/2000,385.2265108
AMZ17,01/04/2000,279.179468
AMZ17,01/05/2000,156.1450902
AMZ17,01/06/2000,75.43187401
AMZ17,01/07/2000,77.99354761
AMZ17,01/08/2000,68.41723165
AMZ17,01/09/2000,152.2829812
AMZ17,01/10/2000,146.2332015
AMZ17,01/11/2000,195.7450188
AMZ17,01/12/2000,218.9076169
AMZ17,01/01/2001,383.2526599
AMZ17,01/02/2001,311.6853502
AMZ17,01/03/2001,340.602881
AMZ17,01/04/2001,263.2533917
AMZ17,01/05/2001,191.7381102
AMZ17,01/06/2001,117.4520042
AMZ17,01/07/2001,53.42114378
AMZ17,01/08/2001,23.87102087
AMZ17,01/09/2001,96.31707342
AMZ17,01/10/2001,143.7918568
AMZ17,01/11/2001,170.5533939
AMZ17,01/12/2001,250.4545708
AMZ17,01/01/2002,291.1465866
AMZ17,01/02/2002,284.5939493
AMZ17,01/03/2002,310.597765
AMZ17,01/04/2002,240.1270951
AMZ17,01/05/2002,183.0881894
AMZ17,01/06/2002,76.63983447
AMZ17,01/07/2002,45.56164027
AMZ17,01/08/2002,48.9417499
AMZ17,01/09/2002,94.03514673
AMZ17,01/10/2002,144.8909569
AMZ17,01/11/2002,152.2067148
AMZ17,01/12/2002,257.579525
AMZ17,01/01/2003,249.1945244
AMZ17,01/02/2003,328.5212048
AMZ17,01/03/2003,367.4424078
AMZ17,01/04/2003,288.565065
AMZ17,01/05/2003,155.1205763
AMZ17,01/06/2003,83.11911496
AMZ17,01/07/2003,29.59193116
AMZ17,01/08/2003,83.88432136
AMZ17,01/09/2003,107.2035406
AMZ17,01/10/2003,161.0302726
AMZ17,01/11/2003,186.1442398
AMZ17,01/12/2003,192.6304212
AMZ17,01/01/2004,325.7566237
AMZ17,01/02/2004,364.2796131
AMZ17,01/03/2004,378.775277
AMZ17,01/04/2004,243.248511
AMZ17,01/05/2004,155.8830467
AMZ17,01/06/2004,69.07833559
AMZ17,01/07/2004,62.14266583
AMZ17,01/08/2004,64.10802243
AMZ17,01/09/2004,114.263381
AMZ17,01/10/2004,150.5989486
AMZ17,01/11/2004,151.1524623
AMZ17,01/12/2004,217.9529952
AMZ17,01/01/2005,257.6236687
AMZ17,01/02/2005,311.4782486
AMZ17,01/03/2005,410.3468093
AMZ17,01/04/2005,228.0435084
AMZ17,01/05/2005,159.9760941
AMZ17,01/06/2005,54.86742125
AMZ17,01/07/2005,30.72796069
AMZ17,01/08/2005,37.31189208
AMZ17,01/09/2005,85.55007971
AMZ17,01/10/2005,116.0369997
AMZ17,01/11/2005,207.7203443
AMZ17,01/12/2005,318.5260805
AMZ17,01/01/2006,290.536776
AMZ17,01/02/2006,322.9090504
AMZ17,01/03/2006,362.5136469
AMZ17,01/04/2006,339.8263241
AMZ17,01/05/2006,277.4937911
AMZ17,01/06/2006,46.46358363
AMZ17,01/07/2006,52.26394056
AMZ17,01/08/2006,55.83929109
AMZ17,01/09/2006,99.13186294
AMZ17,01/10/2006,141.5503247
AMZ17,01/11/2006,214.1424221
AMZ17,01/12/2006,202.7934525
AMZ17,01/01/2007,262.2161303
AMZ17,01/02/2007,304.949858
AMZ17,01/03/2007,372.6814704
AMZ17,01/04/2007,289.0022969
AMZ17,01/05/2007,197.2454135
AMZ17,01/06/2007,54.36187047
AMZ17,01/07/2007,56.22362781
AMZ17,01/08/2007,43.52180618
AMZ17,01/09/2007,75.01567418
AMZ17,01/10/2007,134.1794478
AMZ17,01/11/2007,178.2718071
AMZ17,01/12/2007,268.9415362
AMZ17,01/01/2008,370.2568488
AMZ17,01/02/2008,323.3221569
AMZ17,01/03/2008,407.4066855
AMZ17,01/04/2008,245.3836373
AMZ17,01/05/2008,222.6979552
AMZ17,01/06/2008,63.93181953
AMZ17,01/07/2008,24.6620205
AMZ17,01/08/2008,68.69717148
AMZ17,01/09/2008,110.9200752
AMZ17,01/10/2008,167.7250104
AMZ17,01/11/2008,221.203841
AMZ17,01/12/2008,316.5574091
AMZ17,01/01/2009,327.4842977
AMZ17,01/02/2009,342.3416992
AMZ17,01/03/2009,343.6609138
AMZ17,01/04/2009,340.2254134
AMZ17,01/05/2009,243.1626239
AMZ17,01/06/2009,122.8522378
AMZ17,01/07/2009,33.72560732
AMZ17,01/08/2009,41.63559695
AMZ17,01/09/2009,63.46205555
AMZ17,01/10/2009,118.8061697
AMZ17,01/11/2009,115.4639315
AMZ17,01/12/2009,293.7209904
AMZ17,01/01/2010,350.1210834
AMZ17,01/02/2010,265.666983
AMZ17,01/03/2010,288.129469
AMZ17,01/04/2010,304.0605264
AMZ17,01/05/2010,156.0599539
AMZ17,01/06/2010,65.92177087
AMZ17,01/07/2010,54.85588729
AMZ17,01/08/2010,26.97459282
AMZ17,01/09/2010,70.11522676
AMZ17,01/10/2010,162.5494611
AMZ17,01/11/2010,221.6890414
AMZ17,01/12/2010,288.4643571
AMZ17,01/01/2011,388.6046137
AMZ17,01/02/2011,365.7629381
AMZ17,01/03/2011,311.2136416
AMZ17,01/04/2011,349.501249
AMZ17,01/05/2011,171.5226505
AMZ17,01/06/2011,44.75856925
AMZ17,01/07/2011,31.35257759
AMZ17,01/08/2011,52.81149472
AMZ17,01/09/2011,95.84875706
AMZ17,01/10/2011,183.2122066
AMZ17,01/11/2011,220.0820591
AMZ17,01/12/2011,227.8389889
AMZ17,01/01/2012,382.5992007
AMZ17,01/02/2012,329.756357
AMZ17,01/03/2012,331.2706214
AMZ17,01/04/2012,246.2249643
AMZ17,01/05/2012,167.3078492
AMZ17,01/06/2012,83.2382516
AMZ17,01/07/2012,52.92480062
AMZ17,01/08/2012,36.21965341
AMZ17,01/09/2012,97.19154218
AMZ17,01/10/2012,174.2165963
AMZ17,01/11/2012,262.1384101
AMZ17,01/12/2012,249.8347003
AMZ17,01/01/2013,381.5402899
AMZ17,01/02/2013,369.8141068
AMZ17,01/03/2013,404.9792284
AMZ17,01/04/2013,302.6936928
AMZ17,01/05/2013,197.5413613
AMZ17,01/06/2013,79.41122761
AMZ17,01/07/2013,77.77736531
AMZ17,01/08/2013,58.67266944
AMZ17,01/09/2013,142.6525686
AMZ17,01/10/2013,175.4864786
AMZ17,01/11/2013,315.0148592
AMZ17,01/12/2013,210.3897814
AMZ17,01/01/2014,302.2355683
AMZ17,01/02/2014,382.6949831
AMZ17,01/03/2014,410.4802123
AMZ17,01/04/2014,279.4176596
AMZ17,01/05/2014,255.6935803
AMZ17,01/06/2014,84.00564581
AMZ17,01/07/2014,47.34289898
AMZ17,01/08/2014,50.95498666
AMZ17,01/09/2014,63.79209436
AMZ17,01/10/2014,147.3848938
AMZ17,01/11/2014,223.5092569
AMZ17,01/12/2014,230.1073299
AMZ17,01/01/2015,308.700606
AMZ17,01/02/2015,325.7044108
AMZ17,01/03/2015,384.9123261
AMZ17,01/04/2015,236.9137129
AMZ17,01/05/2015,197.2181958
AMZ17,01/06/2015,59.36099524
AMZ17,01/07/2015,38.76959104
AMZ17,01/08/2015,24.75161441
AMZ17,01/09/2015,43.62946264
AMZ17,01/10/2015,105.0231952
AMZ17,01/11/2015,132.0164696
AMZ17,01/12/2015,182.8680415
AMZ17,01/01/2016,250.6420501
AMZ17,01/02/2016,230.7684335
AMZ17,01/03/2016,455.8579765
AMZ17,01/04/2016,275.1505768
AMZ17,01/05/2016,158.7685255
AMZ17,01/06/2016,79.86272514
AMZ17,01/07/2016,41.90497595
AMZ17,01/08/2016,66.36683206
AMZ17,01/09/2016,153.9289465
AMZ17,01/10/2016,147.5504213
AMZ17,01/11/2016,253.158389
AMZ17,01/12/2016,343.6145608
AMZ17,01/01/2017,396.3910191
AMZ17,01/02/2017,348.9952402
AMZ17,01/03/2017,390.8405507
AMZ17,01/04/2017,302.3132301
AMZ17,01/05/2017,119.9622874
AMZ17,01/06/2017,68.85644312
AMZ17,01/07/2017,23.33316001
AMZ17,01/08/2017,41.87866748
AMZ17,01/09/2017,90.86998413
AMZ17,01/10/2017,149.0425698
AMZ17,01/11/2017,220.6900842
AMZ17,01/12/2017,314.611259
AMZ17,01/01/2018,316.7966823
AMZ17,01/02/2018,357.8500508
AMZ17,01/03/2018,330.6562821
AMZ17,01/04/2018,313.8936799
AMZ17,01/05/2018,168.2768625
AMZ17,01/06/2018,67.25988428
AMZ17,01/07/2018,57.49727931
AMZ17,01/08/2018,88.55551768
AMZ17,01/09/2018,99.67754752
AMZ17,01/10/2018,127.5941738
AMZ17,01/11/2018,229.0697323
AMZ17,01/12/2018,253.7178986
AMZ17,01/01/2019,317.6369118
AMZ17,01/02/2019,343.8641596
AMZ17,01/03/2019,366.2371569
AMZ17,01/04/2019,297.1764295
AMZ17,01/05/2019,191.7989533
AMZ17,01/06/2019,71.57200363
AMZ17,01/07/2019,44.98238518
AMZ17,01/08/2019,45.20791422
AMZ17,01/09/2019,124.4465155
AMZ17,01/10/2019,200.0315288
AMZ17,01/11/2019,221.5460578
AMZ17,01/12/2019,259.6431651
AMZ17,01/01/2020,259.0523155
AMZ17,01/02/2020,292.5982092
AMZ17,01/03/2020,361.5760784
AMZ17,01/04/2020,346.3947916
AMZ17,01/05/2020,244.9483933
AMZ17,01/06/2020,55.26227392
AMZ17,01/07/2020,26.13771975
AMZ17,01/08/2020,37.50333695
