region,date,GRACEmean,GRACEmean_filled,GRACEdes
Reg_AMZ03,01/10/2009,-11.83651539,-11.83651539,-3.769833367
Reg_AMZ03,01/11/2009,-18.80452053,-18.80452053,-7.361333509
Reg_AMZ03,01/12/2009,-23.06135504,-23.06135504,-10.087557
Reg_AMZ03,01/01/2010,-21.756643,-21.756643,-9.603709965
Reg_AMZ03,01/02/2010,-18.15614942,-18.15614942,-7.681596236
Reg_AMZ03,01/03/2010,-16.51751865,-16.51751865,-10.99096848
Reg_AMZ03,01/04/2010,-3.20942867,-3.20942867,-5.915444776
Reg_AMZ03,01/05/2010,12.41033141,12.41033141,-1.34148702
Reg_AMZ03,01/06/2010,16.22056722,16.22056722,-2.023642881
Reg_AMZ03,01/07/2010,16.08404591,16.08404591,-1.239572667
Reg_AMZ03,01/08/2010,9.674463943,9.674463943,0.248538753
Reg_AMZ03,01/09/2010,-2.28325766,-2.28325766,-1.469372732
Reg_AMZ03,01/10/2010,-11.6816121,-11.6816121,-3.614930077
Reg_AMZ03,01/11/2010,-10.12341708,-10.12341708,1.319769941
Reg_AMZ03,01/12/2010,-8.728483145,-8.728483145,4.245314898
Reg_AMZ03,01/01/2011,,-6.081282214,6.071650821
Reg_AMZ03,01/02/2011,-3.434081282,-3.434081282,7.040471902
Reg_AMZ03,01/03/2011,2.100784562,2.100784562,7.627334733
Reg_AMZ03,01/04/2011,8.928864675,8.928864675,6.222848569
Reg_AMZ03,01/05/2011,22.26057817,22.26057817,8.50875974
Reg_AMZ03,01/06/2011,,21.53818576,3.293975659
Reg_AMZ03,01/07/2011,20.81579335,20.81579335,3.492174773
Reg_AMZ03,01/08/2011,9.510705195,9.510705195,0.084780005
Reg_AMZ03,01/09/2011,-2.608032055,-2.608032055,-1.794147127
Reg_AMZ03,01/10/2011,-6.60437857,-6.60437857,1.462303453
Reg_AMZ03,01/11/2011,,-7.812410409,3.630776612
Reg_AMZ03,01/12/2011,-9.020442248,-9.020442248,3.953355795
Reg_AMZ03,01/01/2012,-6.195340508,-6.195340508,5.957592527
Reg_AMZ03,01/02/2012,0.115352631,0.115352631,10.58990581
Reg_AMZ03,01/03/2012,6.571755016,6.571755016,12.09830519
Reg_AMZ03,01/04/2012,,11.58265835,8.876642244
Reg_AMZ03,01/05/2012,,16.59356169,2.84174326
Reg_AMZ03,01/06/2012,21.60446503,21.60446503,3.360254929
Reg_AMZ03,01/07/2012,16.86746636,16.86746636,-0.456152217
Reg_AMZ03,01/08/2012,10.6022195,10.6022195,1.17629431
Reg_AMZ03,01/09/2012,-0.794518313,-0.794518313,0.019366615
Reg_AMZ03,01/10/2012,,-8.458814642,-0.392132619
Reg_AMZ03,01/11/2012,-16.12311097,-16.12311097,-4.679923949
Reg_AMZ03,01/12/2012,-16.21922158,-16.21922158,-3.245423537
Reg_AMZ03,01/01/2013,-14.96124799,-14.96124799,-2.808314955
Reg_AMZ03,01/02/2013,-8.921102146,-8.921102146,1.553451038
Reg_AMZ03,01/03/2013,,-0.99374605,4.532804121
Reg_AMZ03,01/04/2013,6.933610047,6.933610047,4.227593941
Reg_AMZ03,01/05/2013,19.43306994,19.43306994,5.68125151
Reg_AMZ03,01/06/2013,21.40032701,21.40032701,3.156116909
Reg_AMZ03,01/07/2013,17.9267003,17.9267003,0.603081723
Reg_AMZ03,01/08/2013,,10.44345157,1.01752638
Reg_AMZ03,01/09/2013,,2.960202837,3.774087765
Reg_AMZ03,01/10/2013,-4.523045895,-4.523045895,3.543636128
Reg_AMZ03,01/11/2013,-7.890728548,-7.890728548,3.552458473
Reg_AMZ03,01/12/2013,-8.032868486,-8.032868486,4.940929557
Reg_AMZ03,01/01/2014,-8.226511345,-8.226511345,3.92642169
Reg_AMZ03,01/02/2014,,-5.107320387,5.367232797
Reg_AMZ03,01/03/2014,-1.988129428,-1.988129428,3.538420743
Reg_AMZ03,01/04/2014,4.958525149,4.958525149,2.252509043
Reg_AMZ03,01/05/2014,15.61622355,15.61622355,1.86440512
Reg_AMZ03,01/06/2014,20.1633727,20.1633727,1.919162599
Reg_AMZ03,01/07/2014,,17.03741297,-0.286205607
Reg_AMZ03,01/08/2014,13.91145324,13.91145324,4.48552805
Reg_AMZ03,01/09/2014,2.190384673,2.190384673,3.004269601
Reg_AMZ03,01/10/2014,-7.220672362,-7.220672362,0.846009661
Reg_AMZ03,01/11/2014,-9.32287992,-9.32287992,2.120307101
Reg_AMZ03,01/12/2014,,-11.47508023,1.498717813
Reg_AMZ03,01/01/2015,-13.62728054,-13.62728054,-1.474347505
Reg_AMZ03,01/02/2015,-12.70065597,-12.70065597,-2.226102786
Reg_AMZ03,01/03/2015,-6.303620785,-6.303620785,-0.777070614
Reg_AMZ03,01/04/2015,3.037294827,3.037294827,0.331278721
Reg_AMZ03,01/05/2015,,7.060202415,-6.691616015
Reg_AMZ03,01/06/2015,,11.08311,-7.161100101
Reg_AMZ03,01/07/2015,15.10601759,15.10601759,-2.217600987
Reg_AMZ03,01/08/2015,5.472306211,5.472306211,-3.953618979
Reg_AMZ03,01/09/2015,-6.054685675,-6.054685675,-5.240800747
Reg_AMZ03,01/10/2015,,-14.16707215,-6.100390127
Reg_AMZ03,01/11/2015,,-22.27945863,-10.83627161
Reg_AMZ03,01/12/2015,-30.3918451,-30.3918451,-17.41804706
Reg_AMZ03,01/01/2016,-33.80763045,-33.80763045,-21.65469741
Reg_AMZ03,01/02/2016,-35.74155397,-35.74155397,-25.26700079
Reg_AMZ03,01/03/2016,-26.61478168,-26.61478168,-21.08823151
Reg_AMZ03,01/04/2016,,-13.16926335,-15.87527946
Reg_AMZ03,01/05/2016,0.276254977,0.276254977,-13.47556345
Reg_AMZ03,01/06/2016,4.95110005,4.95110005,-13.29311005
Reg_AMZ03,01/07/2016,6.44368159,6.44368159,-10.87993699
Reg_AMZ03,01/08/2016,-2.108368898,-2.108368898,-11.53429409
Reg_AMZ03,01/09/2016,,-9.272923789,-8.459038861
Reg_AMZ03,01/10/2016,,-16.43747868,-8.370796657
Reg_AMZ03,01/11/2016,-23.60203357,-23.60203357,-12.15884655
Reg_AMZ03,01/12/2016,-23.36570216,-23.36570216,-10.39190412
Reg_AMZ04,01/04/2002,2.09390355,2.09390355,0.676662322
Reg_AMZ04,01/05/2002,7.746853943,7.746853943,-0.390216278
Reg_AMZ04,01/06/2002,,7.728937483,-3.284449784
Reg_AMZ04,01/07/2002,,7.711021023,-2.381578538
Reg_AMZ04,01/08/2002,7.693104563,7.693104563,3.129824113
Reg_AMZ04,01/09/2002,0.011446358,0.011446358,1.265218135
Reg_AMZ04,01/10/2002,-6.966100273,-6.966100273,-2.353365789
Reg_AMZ04,01/11/2002,-6.607858647,-6.607858647,-0.93200754
Reg_AMZ04,01/12/2002,-6.529506492,-6.529506492,-0.277410484
Reg_AMZ04,01/01/2003,-8.743670823,-8.743670823,-1.962668955
Reg_AMZ04,01/02/2003,-13.62924912,-13.62924912,-6.843423496
Reg_AMZ04,01/03/2003,-11.16795276,-11.16795276,-7.305654903
Reg_AMZ04,01/04/2003,-6.104961669,-6.104961669,-7.522202897
Reg_AMZ04,01/05/2003,2.48528519,2.48528519,-5.651785031
Reg_AMZ04,01/06/2003,,5.979214441,-5.034172826
Reg_AMZ04,01/07/2003,9.473143692,9.473143692,-0.619455869
Reg_AMZ04,01/08/2003,5.163449651,5.163449651,0.600169201
Reg_AMZ04,01/09/2003,-1.098861216,-1.098861216,0.154910561
Reg_AMZ04,01/10/2003,-3.77819824,-3.77819824,0.834536244
Reg_AMZ04,01/11/2003,-5.188234343,-5.188234343,0.487616764
Reg_AMZ04,01/12/2003,-8.113389223,-8.113389223,-1.861293215
Reg_AMZ04,01/01/2004,,-11.99272275,-5.211720882
Reg_AMZ04,01/02/2004,-15.87205628,-15.87205628,-9.086230656
Reg_AMZ04,01/03/2004,-10.58848849,-10.58848849,-6.726190633
Reg_AMZ04,01/04/2004,-5.195952955,-5.195952955,-6.613194183
Reg_AMZ04,01/05/2004,3.979687387,3.979687387,-4.157382834
Reg_AMZ04,01/06/2004,8.435274233,8.435274233,-2.578113034
Reg_AMZ04,01/07/2004,6.366778365,6.366778365,-3.725821196
Reg_AMZ04,01/08/2004,2.458388227,2.458388227,-2.104892223
Reg_AMZ04,01/09/2004,-2.330558941,-2.330558941,-1.076787164
Reg_AMZ04,01/10/2004,-4.01099798,-4.01099798,0.601736504
Reg_AMZ04,01/11/2004,-6.405851706,-6.405851706,-0.730000599
Reg_AMZ04,01/12/2004,-9.24779522,-9.24779522,-2.995699212
Reg_AMZ04,01/01/2005,-11.07306102,-11.07306102,-4.292059152
Reg_AMZ04,01/02/2005,-7.506839819,-7.506839819,-0.721014195
Reg_AMZ04,01/03/2005,-4.36484962,-4.36484962,-0.502551763
Reg_AMZ04,01/04/2005,3.058578588,3.058578588,1.64133736
Reg_AMZ04,01/05/2005,8.565467385,8.565467385,0.428397164
Reg_AMZ04,01/06/2005,7.839566826,7.839566826,-3.173820441
Reg_AMZ04,01/07/2005,4.084744461,4.084744461,-6.0078551
Reg_AMZ04,01/08/2005,0.253108192,0.253108192,-4.310172258
Reg_AMZ04,01/09/2005,-4.154899248,-4.154899248,-2.901127471
Reg_AMZ04,01/10/2005,-7.113590847,-7.113590847,-2.500856363
Reg_AMZ04,01/11/2005,-6.306650803,-6.306650803,-0.630799696
Reg_AMZ04,01/12/2005,-7.361357428,-7.361357428,-1.10926142
Reg_AMZ04,01/01/2006,-3.040912675,-3.040912675,3.740089193
Reg_AMZ04,01/02/2006,0.600359442,0.600359442,7.386185066
Reg_AMZ04,01/03/2006,-0.834760857,-0.834760857,3.027537
Reg_AMZ04,01/04/2006,1.206874422,1.206874422,-0.210366806
Reg_AMZ04,01/05/2006,8.99136819,8.99136819,0.854297969
Reg_AMZ04,01/06/2006,12.03888607,12.03888607,1.025498803
Reg_AMZ04,01/07/2006,11.07965465,11.07965465,0.987055089
Reg_AMZ04,01/08/2006,4.854241076,4.854241076,0.290960626
Reg_AMZ04,01/09/2006,-0.85358545,-0.85358545,0.400186327
Reg_AMZ04,01/10/2006,-5.900206402,-5.900206402,-1.287471918
Reg_AMZ04,01/11/2006,-5.357221526,-5.357221526,0.318629581
Reg_AMZ04,01/12/2006,-4.462911845,-4.462911845,1.789184163
Reg_AMZ04,01/01/2007,-5.446231648,-5.446231648,1.33477022
Reg_AMZ04,01/02/2007,-11.02983794,-11.02983794,-4.244012316
Reg_AMZ04,01/03/2007,-10.09735651,-10.09735651,-6.235058653
Reg_AMZ04,01/04/2007,-1.171507098,-1.171507098,-2.588748326
Reg_AMZ04,01/05/2007,6.854095074,6.854095074,-1.282975147
Reg_AMZ04,01/06/2007,12.248127,12.248127,1.234739733
Reg_AMZ04,01/07/2007,11.62523643,11.62523643,1.532636869
Reg_AMZ04,01/08/2007,3.730705267,3.730705267,-0.832575183
Reg_AMZ04,01/09/2007,-1.020020899,-1.020020899,0.233750878
Reg_AMZ04,01/10/2007,-3.241350801,-3.241350801,1.371383683
Reg_AMZ04,01/11/2007,-4.233235903,-4.233235903,1.442615204
Reg_AMZ04,01/12/2007,-3.948259061,-3.948259061,2.303836947
Reg_AMZ04,01/01/2008,-2.623971901,-2.623971901,4.157029967
Reg_AMZ04,01/02/2008,-3.968059342,-3.968059342,2.817766282
Reg_AMZ04,01/03/2008,-1.247646379,-1.247646379,2.614651478
Reg_AMZ04,01/04/2008,-0.968572839,-0.968572839,-2.385814067
Reg_AMZ04,01/05/2008,7.226062618,7.226062618,-0.911007603
Reg_AMZ04,01/06/2008,12.0289973,12.0289973,1.015610033
Reg_AMZ04,01/07/2008,10.97228666,10.97228666,0.879687099
Reg_AMZ04,01/08/2008,5.431825528,5.431825528,0.868545078
Reg_AMZ04,01/09/2008,0.140657257,0.140657257,1.394429034
Reg_AMZ04,01/10/2008,-1.224517349,-1.224517349,3.388217135
Reg_AMZ04,01/11/2008,-2.350974098,-2.350974098,3.324877009
Reg_AMZ04,01/12/2008,-0.84944948,-0.84944948,5.402646528
Reg_AMZ04,01/01/2009,1.162273485,1.162273485,7.943275353
Reg_AMZ04,01/02/2009,3.163235883,3.163235883,9.949061507
Reg_AMZ04,01/03/2009,5.145604238,5.145604238,9.007902095
Reg_AMZ04,01/04/2009,8.495572063,8.495572063,7.078330835
Reg_AMZ04,01/05/2009,9.196960759,9.196960759,1.059890538
Reg_AMZ04,01/06/2009,13.60856094,13.60856094,2.595173673
Reg_AMZ04,01/07/2009,12.10898684,12.10898684,2.016387279
Reg_AMZ04,01/08/2009,5.925567979,5.925567979,1.362287529
Reg_AMZ04,01/09/2009,-0.914837065,-0.914837065,0.338934712
Reg_AMZ04,01/10/2009,-6.346964603,-6.346964603,-1.734230119
Reg_AMZ04,01/11/2009,-10.23529149,-10.23529149,-4.559440383
Reg_AMZ04,01/12/2009,-11.99690631,-11.99690631,-5.744810302
Reg_AMZ04,01/01/2010,-13.61124363,-13.61124363,-6.830241762
Reg_AMZ04,01/02/2010,-12.21821127,-12.21821127,-5.432385646
Reg_AMZ04,01/03/2010,-9.828852703,-9.828852703,-5.966554846
Reg_AMZ04,01/04/2010,-1.03325408,-1.03325408,-2.450495308
Reg_AMZ04,01/05/2010,6.635670692,6.635670692,-1.501399529
Reg_AMZ04,01/06/2010,9.16939554,9.16939554,-1.843991727
Reg_AMZ04,01/07/2010,7.882765895,7.882765895,-2.209833666
Reg_AMZ04,01/08/2010,3.050895832,3.050895832,-1.512384618
Reg_AMZ04,01/09/2010,-3.4028028,-3.4028028,-2.149031023
Reg_AMZ04,01/10/2010,-8.161196203,-8.161196203,-3.548461719
Reg_AMZ04,01/11/2010,-6.883487011,-6.883487011,-1.207635904
Reg_AMZ04,01/12/2010,-5.183315199,-5.183315199,1.068780809
Reg_AMZ04,01/01/2011,,-5.156672045,1.624329823
Reg_AMZ04,01/02/2011,-5.13002889,-5.13002889,1.655796734
Reg_AMZ04,01/03/2011,-2.64490533,-2.64490533,1.217392527
Reg_AMZ04,01/04/2011,1.859286392,1.859286392,0.442045164
Reg_AMZ04,01/05/2011,10.65864737,10.65864737,2.521577149
Reg_AMZ04,01/06/2011,,10.53036495,-0.483022317
Reg_AMZ04,01/07/2011,10.40208253,10.40208253,0.309482969
Reg_AMZ04,01/08/2011,2.125332401,2.125332401,-2.437948049
Reg_AMZ04,01/09/2011,-4.766597633,-4.766597633,-3.512825856
Reg_AMZ04,01/10/2011,-5.322670208,-5.322670208,-0.709935724
Reg_AMZ04,01/11/2011,,-4.493399279,1.182451828
Reg_AMZ04,01/12/2011,-3.66412835,-3.66412835,2.587967658
Reg_AMZ04,01/01/2012,-2.610612214,-2.610612214,4.170389654
Reg_AMZ04,01/02/2012,-0.428982336,-0.428982336,6.356843288
Reg_AMZ04,01/03/2012,4.584571178,4.584571178,8.446869035
Reg_AMZ04,01/04/2012,,7.571104015,6.153862787
Reg_AMZ04,01/05/2012,,10.55763685,2.420566629
Reg_AMZ04,01/06/2012,13.54416969,13.54416969,2.530782423
Reg_AMZ04,01/07/2012,9.985970394,9.985970394,-0.106629167
Reg_AMZ04,01/08/2012,4.565756871,4.565756871,0.002476421
Reg_AMZ04,01/09/2012,-1.433916127,-1.433916127,-0.18014435
Reg_AMZ04,01/10/2012,,-4.857741596,-0.245007112
Reg_AMZ04,01/11/2012,-8.281567066,-8.281567066,-2.605715959
Reg_AMZ04,01/12/2012,-8.532273002,-8.532273002,-2.280176994
Reg_AMZ04,01/01/2013,-8.664106026,-8.664106026,-1.883104158
Reg_AMZ04,01/02/2013,-5.269580543,-5.269580543,1.516245081
Reg_AMZ04,01/03/2013,,-0.474755035,3.387542822
Reg_AMZ04,01/04/2013,4.320070473,4.320070473,2.902829245
Reg_AMZ04,01/05/2013,10.98613006,10.98613006,2.849059839
Reg_AMZ04,01/06/2013,12.77775426,12.77775426,1.764366993
Reg_AMZ04,01/07/2013,10.19129288,10.19129288,0.098693319
Reg_AMZ04,01/08/2013,,5.926459605,1.363179155
Reg_AMZ04,01/09/2013,,1.66162633,2.915398107
Reg_AMZ04,01/10/2013,-2.603206945,-2.603206945,2.009527539
Reg_AMZ04,01/11/2013,-4.381592485,-4.381592485,1.294258622
Reg_AMZ04,01/12/2013,-4.378613146,-4.378613146,1.873482862
Reg_AMZ04,01/01/2014,-5.360292589,-5.360292589,1.420709279
Reg_AMZ04,01/02/2014,,-4.051804549,2.734021075
Reg_AMZ04,01/03/2014,-2.743316508,-2.743316508,1.118981349
Reg_AMZ04,01/04/2014,2.801289683,2.801289683,1.384048455
Reg_AMZ04,01/05/2014,10.66177766,10.66177766,2.524707439
Reg_AMZ04,01/06/2014,13.74977091,13.74977091,2.736383643
Reg_AMZ04,01/07/2014,,11.53130327,1.438703709
Reg_AMZ04,01/08/2014,9.312835625,9.312835625,4.749555175
Reg_AMZ04,01/09/2014,1.706903324,1.706903324,2.960675101
Reg_AMZ04,01/10/2014,-3.324812568,-3.324812568,1.287921916
Reg_AMZ04,01/11/2014,-3.404088287,-3.404088287,2.27176282
Reg_AMZ04,01/12/2014,,-4.113138376,2.138957632
Reg_AMZ04,01/01/2015,-4.822188465,-4.822188465,1.958813403
Reg_AMZ04,01/02/2015,-5.042868667,-5.042868667,1.742956957
Reg_AMZ04,01/03/2015,-1.814706318,-1.814706318,2.047591539
Reg_AMZ04,01/04/2015,3.859411591,3.859411591,2.442170363
Reg_AMZ04,01/05/2015,,6.789425784,-1.347644437
Reg_AMZ04,01/06/2015,,9.719439977,-1.29394729
Reg_AMZ04,01/07/2015,12.64945417,12.64945417,2.556854609
Reg_AMZ04,01/08/2015,4.865829306,4.865829306,0.302548856
Reg_AMZ04,01/09/2015,-1.877275041,-1.877275041,-0.623503264
Reg_AMZ04,01/10/2015,,-5.942140641,-1.329406157
Reg_AMZ04,01/11/2015,,-10.00700624,-4.331155133
Reg_AMZ04,01/12/2015,-14.07187184,-14.07187184,-7.819775832
Reg_AMZ04,01/01/2016,-18.03545813,-18.03545813,-11.25445626
Reg_AMZ04,01/02/2016,-20.10377331,-20.10377331,-13.31794769
Reg_AMZ04,01/03/2016,-13.97864752,-13.97864752,-10.11634966
Reg_AMZ04,01/04/2016,,-5.052348747,-6.469589975
Reg_AMZ04,01/05/2016,3.873950027,3.873950027,-4.263120194
Reg_AMZ04,01/06/2016,5.625182179,5.625182179,-5.388205088
Reg_AMZ04,01/07/2016,5.944214248,5.944214248,-4.148385313
Reg_AMZ04,01/08/2016,-0.171138018,-0.171138018,-4.734418468
Reg_AMZ04,01/09/2016,,-4.070421895,-2.816650118
Reg_AMZ04,01/10/2016,,-7.969705773,-3.356971289
Reg_AMZ04,01/11/2016,-11.86898965,-11.86898965,-6.193138543
Reg_AMZ04,01/12/2016,-11.72996057,-11.72996057,-5.477864562
Reg_AMZ05,01/04/2002,9.031052292,9.031052292,1.884195937
Reg_AMZ05,01/05/2002,15.98417077,15.98417077,3.450551641
Reg_AMZ05,01/06/2002,,13.1830195,0.242137472
Reg_AMZ05,01/07/2002,,10.38186823,1.364494708
Reg_AMZ05,01/08/2002,7.580716953,7.580716953,7.822558154
Reg_AMZ05,01/09/2002,-2.369700561,-2.369700561,4.507288542
Reg_AMZ05,01/10/2002,-8.029446159,-8.029446159,0.863496956
Reg_AMZ05,01/11/2002,-3.972221969,-3.972221969,4.052576216
Reg_AMZ05,01/12/2002,-2.931297011,-2.931297011,3.939234947
Reg_AMZ05,01/01/2003,-3.762979662,-3.762979662,1.86018485
Reg_AMZ05,01/02/2003,-9.703277741,-9.703277741,-4.542878559
Reg_AMZ05,01/03/2003,-4.738405537,-4.738405537,-4.790341758
Reg_AMZ05,01/04/2003,2.072540004,2.072540004,-5.074316351
Reg_AMZ05,01/05/2003,11.65116192,11.65116192,-0.882457209
Reg_AMZ05,01/06/2003,,12.22826248,-0.712619548
Reg_AMZ05,01/07/2003,12.80536303,12.80536303,3.787989508
Reg_AMZ05,01/08/2003,4.158548914,4.158548914,4.400390115
Reg_AMZ05,01/09/2003,-5.490659821,-5.490659821,1.386329282
Reg_AMZ05,01/10/2003,-5.086333785,-5.086333785,3.80660933
Reg_AMZ05,01/11/2003,-5.649774597,-5.649774597,2.375023588
Reg_AMZ05,01/12/2003,-6.496105391,-6.496105391,0.374426567
Reg_AMZ05,01/01/2004,,-11.85167526,-6.228510748
Reg_AMZ05,01/02/2004,-17.20724512,-17.20724512,-12.04684594
Reg_AMZ05,01/03/2004,-8.538420479,-8.538420479,-8.5903567
Reg_AMZ05,01/04/2004,-2.016480496,-2.016480496,-9.163336851
Reg_AMZ05,01/05/2004,5.895979513,5.895979513,-6.637639616
Reg_AMZ05,01/06/2004,11.93316587,11.93316587,-1.007716158
Reg_AMZ05,01/07/2004,8.332362222,8.332362222,-0.6850113
Reg_AMZ05,01/08/2004,0.699949499,0.699949499,0.9417907
Reg_AMZ05,01/09/2004,-3.672708679,-3.672708679,3.204280424
Reg_AMZ05,01/10/2004,-5.982251251,-5.982251251,2.910691864
Reg_AMZ05,01/11/2004,-6.417972787,-6.417972787,1.606825398
Reg_AMZ05,01/12/2004,-6.295381289,-6.295381289,0.575150669
Reg_AMZ05,01/01/2005,-9.445175804,-9.445175804,-3.822011292
Reg_AMZ05,01/02/2005,-5.388036345,-5.388036345,-0.227637163
Reg_AMZ05,01/03/2005,-0.549425036,-0.549425036,-0.601361257
Reg_AMZ05,01/04/2005,8.446002739,8.446002739,1.299146384
Reg_AMZ05,01/05/2005,11.1826025,11.1826025,-1.351016629
Reg_AMZ05,01/06/2005,8.322753008,8.322753008,-4.61812902
Reg_AMZ05,01/07/2005,0.910020112,0.910020112,-8.10735341
Reg_AMZ05,01/08/2005,-6.512037771,-6.512037771,-6.27019657
Reg_AMZ05,01/09/2005,-10.41949798,-10.41949798,-3.542508877
Reg_AMZ05,01/10/2005,-11.29985626,-11.29985626,-2.406913145
Reg_AMZ05,01/11/2005,-7.698149448,-7.698149448,0.326648737
Reg_AMZ05,01/12/2005,-10.58331606,-10.58331606,-3.712784102
Reg_AMZ05,01/01/2006,-5.095017624,-5.095017624,0.528146888
Reg_AMZ05,01/02/2006,1.360693939,1.360693939,6.521093121
Reg_AMZ05,01/03/2006,2.972197958,2.972197958,2.920261737
Reg_AMZ05,01/04/2006,7.946487588,7.946487588,0.799631233
Reg_AMZ05,01/05/2006,10.88384892,10.88384892,-1.649770209
Reg_AMZ05,01/06/2006,9.404927463,9.404927463,-3.535954565
Reg_AMZ05,01/07/2006,6.34459032,6.34459032,-2.672783202
Reg_AMZ05,01/08/2006,-1.401272973,-1.401272973,-1.159431772
Reg_AMZ05,01/09/2006,-7.334582504,-7.334582504,-0.457593401
Reg_AMZ05,01/10/2006,-9.81985508,-9.81985508,-0.926911965
Reg_AMZ05,01/11/2006,-8.719301691,-8.719301691,-0.694503506
Reg_AMZ05,01/12/2006,-4.782640173,-4.782640173,2.087891785
Reg_AMZ05,01/01/2007,-0.911812337,-0.911812337,4.711352175
Reg_AMZ05,01/02/2007,-8.970000097,-8.970000097,-3.809600915
Reg_AMZ05,01/03/2007,-6.735511883,-6.735511883,-6.787448104
Reg_AMZ05,01/04/2007,3.950811981,3.950811981,-3.196044374
Reg_AMZ05,01/05/2007,10.8210587,10.8210587,-1.712560429
Reg_AMZ05,01/06/2007,14.058412,14.058412,1.117529972
Reg_AMZ05,01/07/2007,9.610519848,9.610519848,0.593146326
Reg_AMZ05,01/08/2007,-3.996631939,-3.996631939,-3.754790738
Reg_AMZ05,01/09/2007,-7.875578151,-7.875578151,-0.998589048
Reg_AMZ05,01/10/2007,-7.718205141,-7.718205141,1.174737974
Reg_AMZ05,01/11/2007,-5.952250023,-5.952250023,2.072548162
Reg_AMZ05,01/12/2007,-5.179528881,-5.179528881,1.691003077
Reg_AMZ05,01/01/2008,-0.409109232,-0.409109232,5.21405528
