region,date,TWSrec_mm
AMZ02,15/11/2010,19.70077685
AMZ02,15/12/2010,69.56591716
AMZ02,15/01/2011,103.9534312
AMZ02,15/02/2011,147.9846107
AMZ02,15/03/2011,182.7414926
AMZ02,15/04/2011,229.7864135
AMZ02,15/05/2011,227.2665924
AMZ02,15/06/2011,223.6889261
AMZ02,15/07/2011,191.7601111
AMZ02,15/08/2011,148.2521055
AMZ02,15/09/2011,135.2837137
AMZ02,15/10/2011,147.2805626
AMZ02,15/11/2011,181.2936211
AMZ02,15/12/2011,157.1445285
AMZ02,15/01/2012,150.2918911
AMZ02,15/02/2012,191.2849069
AMZ02,15/03/2012,244.9412747
AMZ02,15/04/2012,247.456892
AMZ02,15/05/2012,191.9244962
AMZ02,15/06/2012,92.07640118
AMZ02,15/07/2012,93.30537933
AMZ02,15/08/2012,106.7425863
AMZ02,15/09/2012,80.77674487
AMZ02,15/10/2012,51.97283014
AMZ02,15/11/2012,11.13411997
AMZ02,15/12/2012,11.63880009
AMZ02,15/01/2013,-1.945308656
AMZ02,15/02/2013,18.44977346
AMZ02,15/03/2013,52.42917073
AMZ02,15/04/2013,15.72767158
AMZ02,15/05/2013,28.36115759
AMZ02,15/06/2013,5.100648516
AMZ02,15/07/2013,15.44309037
AMZ02,15/08/2013,51.69511902
AMZ02,15/09/2013,94.79877072
AMZ02,15/10/2013,93.23436658
AMZ02,15/11/2013,111.7589056
AMZ02,15/12/2013,110.7437565
AMZ02,15/01/2014,81.56387222
AMZ02,15/02/2014,79.39744757
AMZ02,15/03/2014,76.79807393
AMZ02,15/04/2014,63.27248608
AMZ02,15/05/2014,68.87262509
AMZ02,15/06/2014,68.03650656
AMZ02,15/07/2014,80.65634407
AMZ02,15/08/2014,57.89714034
AMZ02,15/09/2014,32.0916589
AMZ02,15/10/2014,23.03601288
AMZ02,15/11/2014,23.75960116
AMZ02,15/12/2014,-2.937170973
AMZ02,15/01/2015,-46.5009113
AMZ02,15/02/2015,-53.02647405
AMZ02,15/03/2015,-53.62691886
AMZ02,15/04/2015,-62.65972369
AMZ02,15/05/2015,-59.83607871
AMZ02,15/06/2015,-73.54511098
AMZ02,15/07/2015,-91.29931154
AMZ02,15/08/2015,-103.5773993
AMZ02,15/09/2015,-139.1622492
AMZ02,15/10/2015,-185.6919798
AMZ02,15/11/2015,-211.6851535
AMZ02,15/12/2015,-256.9547684
AMZ02,15/01/2016,-335.1835348
AMZ02,15/02/2016,-371.5986826
AMZ02,15/03/2016,-359.367452
AMZ02,15/04/2016,-314.1929639
AMZ02,15/05/2016,-302.8818621
AMZ02,15/06/2016,-303.0219196
AMZ02,15/07/2016,-290.9182138
AMZ02,15/08/2016,-280.8751963
AMZ02,15/09/2016,-215.2738725
AMZ02,15/10/2016,-181.062836
AMZ02,15/11/2016,-149.8924652
AMZ02,15/12/2016,-112.8257464
AMZ02,15/01/2017,-19.9885101
AMZ02,15/02/2017,31.45959116
AMZ02,15/03/2017,84.55685243
AMZ02,15/04/2017,95.50946364
AMZ02,15/05/2017,63.71871143
AMZ02,15/06/2017,-1.217861129
AMZ02,15/07/2017,6.225917433
AMZ02,15/08/2017,-30.71876354
AMZ02,15/09/2017,-51.01262991
AMZ02,15/10/2017,-28.92707002
AMZ02,15/11/2017,-46.7462061
AMZ02,15/12/2017,-67.93774743
AMZ02,15/01/2018,-46.40498611
AMZ02,15/02/2018,-52.3660924
AMZ02,15/03/2018,-99.52490643
AMZ02,15/04/2018,-64.6851279
AMZ02,15/05/2018,-12.57495183
AMZ02,15/06/2018,12.02749252
AMZ02,15/07/2018,25.89300378
AMZ02,15/08/2018,31.19533055
AMZ02,15/09/2018,48.97736135
AMZ02,15/10/2018,10.99173567
AMZ02,15/11/2018,-6.466398901
AMZ02,15/12/2018,76.46544801
AMZ03,15/01/1985,26.82814429
AMZ03,15/02/1985,-59.87496086
AMZ03,15/03/1985,-130.8570884
AMZ03,15/04/1985,-261.5323106
AMZ03,15/05/1985,-254.5130003
AMZ03,15/06/1985,-146.0094165
AMZ03,15/07/1985,-90.27271966
AMZ03,15/08/1985,-10.69072844
AMZ03,15/09/1985,18.78799661
AMZ03,15/10/1985,-1.265521699
AMZ03,15/11/1985,16.80821782
AMZ03,15/12/1985,26.59105211
AMZ03,15/01/1986,-23.57973723
AMZ03,15/02/1986,-12.9166423
AMZ03,15/03/1986,9.957216885
AMZ03,15/04/1986,-30.34636816
AMZ03,15/05/1986,-63.13667826
AMZ03,15/06/1986,3.078962509
AMZ03,15/07/1986,70.8061312
AMZ03,15/08/1986,20.41542466
AMZ03,15/09/1986,21.71640591
AMZ03,15/10/1986,70.69184723
AMZ03,15/11/1986,114.8661547
AMZ03,15/12/1986,114.685279
AMZ03,15/01/1987,78.32249936
AMZ03,15/02/1987,76.02050656
AMZ03,15/03/1987,43.77767684
AMZ03,15/04/1987,16.2376019
AMZ03,15/05/1987,21.00228473
AMZ03,15/06/1987,-59.49661861
AMZ03,15/07/1987,-62.09742669
AMZ03,15/08/1987,-51.78425516
AMZ03,15/09/1987,-31.16570717
AMZ03,15/10/1987,-21.10165415
AMZ03,15/11/1987,-37.75908363
AMZ03,15/12/1987,-47.52509372
AMZ03,15/01/1988,-36.47469156
AMZ03,15/02/1988,38.62113674
AMZ03,15/03/1988,-75.46467204
AMZ03,15/04/1988,-127.9572042
AMZ03,15/05/1988,-124.2061514
AMZ03,15/06/1988,-54.95370724
AMZ03,15/07/1988,16.21409286
AMZ03,15/08/1988,55.59050277
AMZ03,15/09/1988,72.0342669
AMZ03,15/10/1988,74.96573135
AMZ03,15/11/1988,86.4330648
AMZ03,15/12/1988,117.3691187
AMZ03,15/01/1989,165.6444724
AMZ03,15/02/1989,202.712339
AMZ03,15/03/1989,224.998306
AMZ03,15/04/1989,180.9610371
AMZ03,15/05/1989,174.1171888
AMZ03,15/06/1989,242.1114528
AMZ03,15/07/1989,206.2873024
AMZ03,15/08/1989,138.73998
AMZ03,15/09/1989,84.31808264
AMZ03,15/10/1989,131.7023271
AMZ03,15/11/1989,145.9267436
AMZ03,15/12/1989,52.12374991
AMZ03,15/01/1990,10.43579364
AMZ03,15/02/1990,84.81133119
AMZ03,15/03/1990,107.7343327
AMZ03,15/04/1990,129.8342283
AMZ03,15/05/1990,97.96928506
AMZ03,15/06/1990,63.01475845
AMZ03,15/07/1990,34.32677752
AMZ03,15/08/1990,39.50473883
AMZ03,15/09/1990,4.731573069
AMZ03,15/10/1990,-13.25126691
AMZ03,15/11/1990,-9.073608177
AMZ03,15/12/1990,37.75625191
AMZ03,15/01/1991,47.03710172
AMZ03,15/02/1991,-13.20301911
AMZ03,15/03/1991,-12.43571763
AMZ03,15/04/1991,-14.68816919
AMZ03,15/05/1991,-0.050608738
AMZ03,15/06/1991,39.87733251
AMZ03,15/07/1991,65.04946359
AMZ03,15/08/1991,88.86801532
AMZ03,15/09/1991,70.69326821
AMZ03,15/10/1991,4.295551484
AMZ03,15/11/1991,-33.36121171
AMZ03,15/12/1991,-91.75170314
AMZ03,15/01/1992,-115.0622382
AMZ03,15/02/1992,-175.7987642
AMZ03,15/03/1992,-101.2182832
AMZ03,15/04/1992,-95.30559889
AMZ03,15/05/1992,-192.0960496
AMZ03,15/06/1992,-283.9047584
AMZ03,15/07/1992,-285.2148619
AMZ03,15/08/1992,-191.6675633
AMZ03,15/09/1992,-166.1406504
AMZ03,15/10/1992,-143.6106163
AMZ03,15/11/1992,-126.2717945
AMZ03,15/12/1992,-81.59008418
AMZ03,15/01/1993,-65.99948018
AMZ03,15/02/1993,-46.48960715
AMZ03,15/03/1993,42.40882553
AMZ03,15/04/1993,76.32128595
AMZ03,15/05/1993,28.21936992
AMZ03,15/06/1993,-37.9343951
AMZ03,15/07/1993,-45.50277825
AMZ03,15/08/1993,-24.36504459
AMZ03,15/09/1993,4.662149626
AMZ03,15/10/1993,6.969566042
AMZ03,15/11/1993,69.86889942
AMZ03,15/12/1993,69.30327546
AMZ03,15/01/1994,38.67175061
AMZ03,15/02/1994,56.57087882
AMZ03,15/03/1994,28.97177935
AMZ03,15/04/1994,33.9826866
AMZ03,15/05/1994,34.2093836
AMZ03,15/06/1994,17.38926299
AMZ03,15/07/1994,13.08595799
AMZ03,15/08/1994,7.578126555
AMZ03,15/09/1994,32.50902278
AMZ03,15/10/1994,30.41890703
AMZ03,15/11/1994,-2.199956124
AMZ03,15/12/1994,6.776588182
AMZ03,15/01/1995,-86.13953561
AMZ03,15/02/1995,-163.659906
AMZ03,15/03/1995,-137.8470539
AMZ03,15/04/1995,-155.4547847
AMZ03,15/05/1995,-149.6299718
AMZ03,15/06/1995,-65.90034212
AMZ03,15/07/1995,-37.19567349
AMZ03,15/08/1995,-51.96939298
AMZ03,15/09/1995,-50.07513862
AMZ03,15/10/1995,-62.51275801
AMZ03,15/11/1995,-27.53236336
AMZ03,15/12/1995,14.00691362
AMZ03,15/01/1996,50.37817414
AMZ03,15/02/1996,148.2245724
AMZ03,15/03/1996,137.9749368
AMZ03,15/04/1996,80.32296378
AMZ03,15/05/1996,75.38470875
AMZ03,15/06/1996,129.9685923
AMZ03,15/07/1996,129.8286755
AMZ03,15/08/1996,136.9398519
AMZ03,15/09/1996,106.2366501
AMZ03,15/10/1996,89.22159961
AMZ03,15/11/1996,52.77405525
AMZ03,15/12/1996,47.76141115
AMZ03,15/01/1997,54.58162138
AMZ03,15/02/1997,132.8670465
AMZ03,15/03/1997,148.7482254
AMZ03,15/04/1997,64.64413339
AMZ03,15/05/1997,5.217446603
AMZ03,15/06/1997,-85.24133685
AMZ03,15/07/1997,-140.7414457
AMZ03,15/08/1997,-135.9355449
AMZ03,15/09/1997,-161.5637681
AMZ03,15/10/1997,-198.4043535
AMZ03,15/11/1997,-204.1135763
AMZ03,15/12/1997,-203.5074126
AMZ03,15/01/1998,-209.1566146
AMZ03,15/02/1998,-209.5149541
AMZ03,15/03/1998,-246.3770762
AMZ03,15/04/1998,-175.8156909
AMZ03,15/05/1998,-112.4314134
AMZ03,15/06/1998,-109.2902167
AMZ03,15/07/1998,-95.2480738
AMZ03,15/08/1998,-92.80300736
AMZ03,15/09/1998,-78.91350591
AMZ03,15/10/1998,-69.0937296
AMZ03,15/11/1998,-60.40669959
AMZ03,15/12/1998,-56.93316241
AMZ03,15/01/1999,48.11424631
AMZ03,15/02/1999,148.2199244
AMZ03,15/03/1999,127.7004139
AMZ03,15/04/1999,163.9440472
AMZ03,15/05/1999,156.4086874
AMZ03,15/06/1999,191.3949115
AMZ03,15/07/1999,163.0688129
AMZ03,15/08/1999,184.0837089
AMZ03,15/09/1999,167.9451358
AMZ03,15/10/1999,200.462701
AMZ03,15/11/1999,125.1773082
AMZ03,15/12/1999,94.58329963
AMZ03,15/01/2000,121.0806675
AMZ03,15/02/2000,140.0052846
AMZ03,15/03/2000,121.7471008
AMZ03,15/04/2000,144.7551534
AMZ03,15/05/2000,165.7293173
AMZ03,15/06/2000,152.0825583
AMZ03,15/07/2000,125.3589898
AMZ03,15/08/2000,123.6004687
AMZ03,15/09/2000,101.9516695
AMZ03,15/10/2000,124.4580181
AMZ03,15/11/2000,105.5451509
AMZ03,15/12/2000,62.96426299
AMZ03,15/01/2001,41.00364114
AMZ03,15/02/2001,17.00795893
AMZ03,15/03/2001,-23.02939338
AMZ03,15/04/2001,-24.53349102
AMZ03,15/05/2001,-38.68776179
AMZ03,15/06/2001,-13.54055335
AMZ03,15/07/2001,-8.862944487
AMZ03,15/08/2001,21.76991074
AMZ03,15/09/2001,46.18140649
AMZ03,15/10/2001,0.867407479
AMZ03,15/11/2001,-44.16213723
AMZ03,15/12/2001,-49.52705644
AMZ03,15/01/2002,-69.00343727
AMZ03,15/02/2002,-75.66929893
AMZ03,15/03/2002,-48.38630082
AMZ03,15/04/2002,0.002135227
AMZ03,15/05/2002,-5.069610567
AMZ03,15/06/2002,41.57175261
AMZ03,15/07/2002,60.36094631
AMZ03,15/08/2002,53.86086917
AMZ03,15/09/2002,32.80378623
AMZ03,15/10/2002,-24.78648407
AMZ03,15/11/2002,44.09388037
AMZ03,15/12/2002,25.53328977
AMZ03,15/01/2003,-60.53592871
AMZ03,15/02/2003,-137.8691227
AMZ03,15/03/2003,-159.5630735
AMZ03,15/04/2003,-124.4925092
AMZ03,15/05/2003,-49.6481529
AMZ03,15/06/2003,-10.33321976
AMZ03,15/07/2003,13.55801175
AMZ03,15/08/2003,39.67871902
AMZ03,15/09/2003,72.77764029
AMZ03,15/10/2003,70.26688407
AMZ03,15/11/2003,54.08725495
AMZ03,15/12/2003,7.408641439
AMZ03,15/01/2004,4.03115217
AMZ03,15/02/2004,-82.3661212
AMZ03,15/03/2004,-48.81890228
AMZ03,15/04/2004,-29.17625854
AMZ03,15/05/2004,9.157856981
AMZ03,15/06/2004,-6.015951667
AMZ03,15/07/2004,-16.07886641
AMZ03,15/08/2004,5.825367227
AMZ03,15/09/2004,35.54123749
AMZ03,15/10/2004,42.5931665
AMZ03,15/11/2004,5.515910679
AMZ03,15/12/2004,-28.49512457
AMZ03,15/01/2005,-2.199308326
AMZ03,15/02/2005,66.86309952
AMZ03,15/03/2005,70.00849524
AMZ03,15/04/2005,101.2905936
AMZ03,15/05/2005,75.54484744
AMZ03,15/06/2005,19.24062633
AMZ03,15/07/2005,-23.85414631
AMZ03,15/08/2005,-29.0495989
AMZ03,15/09/2005,-48.16787914
AMZ03,15/10/2005,-42.1007363
AMZ03,15/11/2005,-1.870503434
AMZ03,15/12/2005,63.66699703
AMZ03,15/01/2006,152.2399212
AMZ03,15/02/2006,231.588392
AMZ03,15/03/2006,164.2294973
AMZ03,15/04/2006,86.31413725
AMZ03,15/05/2006,114.2076982
AMZ03,15/06/2006,133.877146
AMZ03,15/07/2006,127.5593645
AMZ03,15/08/2006,113.3579794
AMZ03,15/09/2006,81.49205798
AMZ03,15/10/2006,41.5373614
AMZ03,15/11/2006,53.33414379
AMZ03,15/12/2006,44.06036317
AMZ03,15/01/2007,5.166675241
AMZ03,15/02/2007,-92.97610699
AMZ03,15/03/2007,-94.49314754
AMZ03,15/04/2007,-28.69606058
AMZ03,15/05/2007,-18.45144455
AMZ03,15/06/2007,-11.77210565
AMZ03,15/07/2007,-7.383533116
AMZ03,15/08/2007,-4.933180718
AMZ03,15/09/2007,36.05767991
AMZ03,15/10/2007,67.54133603
AMZ03,15/11/2007,58.92232483
AMZ03,15/12/2007,84.2415817
AMZ03,15/01/2008,123.9140689
AMZ03,15/02/2008,96.91619662
AMZ03,15/03/2008,88.53802989
AMZ03,15/04/2008,8.383058831
AMZ03,15/05/2008,10.16637543
AMZ03,15/06/2008,100.3233786
AMZ03,15/07/2008,118.4669907
AMZ03,15/08/2008,97.13574167
AMZ03,15/09/2008,103.0715369
AMZ03,15/10/2008,128.0031015
AMZ03,15/11/2008,135.3272029
AMZ03,15/12/2008,176.4143403
AMZ03,15/01/2009,237.9866961
AMZ03,15/02/2009,236.4607734
AMZ03,15/03/2009,228.3051988
AMZ03,15/04/2009,187.5466857
AMZ03,15/05/2009,1.768195033
AMZ03,15/06/2009,21.44849544
AMZ03,15/07/2009,49.17534813
AMZ03,15/08/2009,5.605690145
AMZ03,15/09/2009,-45.60299051
AMZ03,15/10/2009,-61.92367371
AMZ03,15/11/2009,-92.39098877
AMZ03,15/12/2009,-143.5278302
AMZ03,15/01/2010,-178.3511672
AMZ03,15/02/2010,-217.034001
AMZ03,15/03/2010,-193.2997254
AMZ03,15/04/2010,-91.12541006
AMZ03,15/05/2010,-31.33608645
AMZ03,15/06/2010,-7.539085349
AMZ03,15/07/2010,-5.664092179
AMZ03,15/08/2010,11.8263621
AMZ03,15/09/2010,5.71507833
AMZ03,15/10/2010,-12.59764152
AMZ03,15/11/2010,21.14806961
AMZ03,15/12/2010,59.67620936
AMZ03,15/01/2011,59.85786208
AMZ03,15/02/2011,73.50648773
AMZ03,15/03/2011,126.3328328
AMZ03,15/04/2011,140.0276203
AMZ03,15/05/2011,135.2191017
AMZ03,15/06/2011,144.6855579
AMZ03,15/07/2011,95.99649415
AMZ03,15/08/2011,36.24686368
AMZ03,15/09/2011,27.42228042
AMZ03,15/10/2011,55.40501799
AMZ03,15/11/2011,80.49333109
AMZ03,15/12/2011,77.57708813
AMZ03,15/01/2012,83.55097759
AMZ03,15/02/2012,167.3573545
AMZ03,15/03/2012,215.6792921
AMZ03,15/04/2012,241.9364845
AMZ03,15/05/2012,193.7171944
AMZ03,15/06/2012,64.65676879
AMZ03,15/07/2012,51.8735194
AMZ03,15/08/2012,57.21391401
AMZ03,15/09/2012,38.72368016
AMZ03,15/10/2012,33.22455443
AMZ03,15/11/2012,2.244282169
AMZ03,15/12/2012,6.145968738
AMZ03,15/01/2013,-30.84584202
AMZ03,15/02/2013,-2.190553706
AMZ03,15/03/2013,57.58017027
AMZ03,15/04/2013,5.179740904
AMZ03,15/05/2013,46.41912797
AMZ03,15/06/2013,25.45231227
AMZ03,15/07/2013,10.06148541
AMZ03,15/08/2013,51.19464236
AMZ03,15/09/2013,73.43329646
AMZ03,15/10/2013,45.98207696
AMZ03,15/11/2013,43.53753295
AMZ03,15/12/2013,35.17100676
AMZ03,15/01/2014,-6.569360097
AMZ03,15/02/2014,-24.12126067
AMZ03,15/03/2014,-28.4287069
AMZ03,15/04/2014,-5.650808896
AMZ03,15/05/2014,-13.16491369
AMZ03,15/06/2014,-14.76307088
AMZ03,15/07/2014,10.91357558
AMZ03,15/08/2014,7.297705166
AMZ03,15/09/2014,-4.487888451
AMZ03,15/10/2014,16.57935993
AMZ03,15/11/2014,46.93165976
AMZ03,15/12/2014,15.39700075
AMZ03,15/01/2015,-4.586346937
AMZ03,15/02/2015,0.305446688
AMZ03,15/03/2015,0.454645849
AMZ03,15/04/2015,-30.00476953
AMZ03,15/05/2015,-60.84457415
AMZ03,15/06/2015,-57.64480758
AMZ03,15/07/2015,-77.80311989
AMZ03,15/08/2015,-98.39963312
AMZ03,15/09/2015,-133.5124079
AMZ03,15/10/2015,-201.6423226
AMZ03,15/11/2015,-182.8172228
AMZ03,15/12/2015,-218.6307889
AMZ03,15/01/2016,-287.0687534
AMZ03,15/02/2016,-309.8229436
AMZ03,15/03/2016,-288.9618646
AMZ03,15/04/2016,-234.8913469
AMZ03,15/05/2016,-185.2782437
AMZ03,15/06/2016,-160.5760478
AMZ03,15/07/2016,-127.6283221
AMZ03,15/08/2016,-123.0294573
AMZ03,15/09/2016,-82.40802538
AMZ03,15/10/2016,-67.98121483
AMZ03,15/11/2016,-58.74266149
AMZ03,15/12/2016,-36.04533284
AMZ03,15/01/2017,81.11284014
AMZ03,15/02/2017,131.8513666
AMZ03,15/03/2017,167.3004124
AMZ03,15/04/2017,130.8709398
AMZ03,15/05/2017,44.51366554
AMZ03,15/06/2017,-16.89325442
AMZ03,15/07/2017,18.96542874
AMZ03,15/08/2017,-34.37475765
AMZ03,15/09/2017,-8.818635165
AMZ03,15/10/2017,47.35986792
AMZ03,15/11/2017,44.58102423
AMZ03,15/12/2017,6.608834909
AMZ03,15/01/2018,39.83524506
AMZ03,15/02/2018,-6.3575857
AMZ03,15/03/2018,-58.39769739
AMZ03,15/04/2018,-42.19768688
AMZ03,15/05/2018,26.49387258
AMZ03,15/06/2018,23.64891631
AMZ03,15/07/2018,35.8445062
AMZ03,15/08/2018,58.54367774
AMZ03,15/09/2018,83.58628316
AMZ03,15/10/2018,22.73234897
AMZ03,15/11/2018,18.81133938
AMZ03,15/12/2018,51.85154891
AMZ04,15/01/1985,-11.50111291
AMZ04,15/02/1985,-63.76236719
AMZ04,15/03/1985,-72.90153167
AMZ04,15/04/1985,-107.7886273
AMZ04,15/05/1985,-90.29917582
AMZ04,15/06/1985,1.524064583
AMZ04,15/07/1985,17.89744792
AMZ04,15/08/1985,41.44383365
AMZ04,15/09/1985,39.53289568
AMZ04,15/10/1985,16.76780658
AMZ04,15/11/1985,15.87080945
AMZ04,15/12/1985,9.718103006
AMZ04,15/01/1986,-14.90095047
AMZ04,15/02/1986,5.236534147
AMZ04,15/03/1986,18.60782706
AMZ04,15/04/1986,11.04401354
AMZ04,15/05/1986,-19.7603775
AMZ04,15/06/1986,8.837260471
AMZ04,15/07/1986,87.16063223
AMZ04,15/08/1986,46.17699459
AMZ04,15/09/1986,41.88354428
AMZ04,15/10/1986,77.32994282
AMZ04,15/11/1986,85.7579783
AMZ04,15/12/1986,59.90023181
AMZ04,15/01/1987,54.50945148
AMZ04,15/02/1987,50.99512405
AMZ04,15/03/1987,4.86884301
AMZ04,15/04/1987,-19.05447778
AMZ04,15/05/1987,-18.54234316
AMZ04,15/06/1987,-60.81817122
AMZ04,15/07/1987,-56.95149794
AMZ04,15/08/1987,-41.04716302
AMZ04,15/09/1987,-24.42006209
AMZ04,15/10/1987,-1.082285899
AMZ04,15/11/1987,-8.812511671
AMZ04,15/12/1987,-3.614346786
AMZ04,15/01/1988,5.242348944
AMZ04,15/02/1988,32.57128443
AMZ04,15/03/1988,-63.33859383
AMZ04,15/04/1988,-58.99978436
AMZ04,15/05/1988,-10.9178278
AMZ04,15/06/1988,20.12807461
AMZ04,15/07/1988,55.09583523
AMZ04,15/08/1988,63.87877758
AMZ04,15/09/1988,50.8355742
AMZ04,15/10/1988,32.19906144
AMZ04,15/11/1988,36.49124269
AMZ04,15/12/1988,41.59173339
AMZ04,15/01/1989,88.14014996
AMZ04,15/02/1989,104.0771012
AMZ04,15/03/1989,101.3862338
AMZ04,15/04/1989,65.61284098
AMZ04,15/05/1989,84.87543504
AMZ04,15/06/1989,142.254191
AMZ04,15/07/1989,102.4401185
AMZ04,15/08/1989,59.53559251
AMZ04,15/09/1989,19.08576529
AMZ04,15/10/1989,57.04176743
AMZ04,15/11/1989,57.68087462
AMZ04,15/12/1989,0.680401845
AMZ04,15/01/1990,-2.967351502
AMZ04,15/02/1990,51.46044876
AMZ04,15/03/1990,44.58158283
AMZ04,15/04/1990,56.86092914
AMZ04,15/05/1990,30.07261647
AMZ04,15/06/1990,50.9174815
AMZ04,15/07/1990,31.08521451
AMZ04,15/08/1990,23.383522
AMZ04,15/09/1990,2.050444347
AMZ04,15/10/1990,-21.32943546
AMZ04,15/11/1990,-25.07594124
AMZ04,15/12/1990,5.347011365
AMZ04,15/01/1991,8.57539995
AMZ04,15/02/1991,-28.59384498
AMZ04,15/03/1991,-15.23275972
AMZ04,15/04/1991,-10.2722591
AMZ04,15/05/1991,49.79551539
AMZ04,15/06/1991,48.60821756
AMZ04,15/07/1991,93.31676132
AMZ04,15/08/1991,84.38461502
AMZ04,15/09/1991,63.50103608
AMZ04,15/10/1991,14.96651978
AMZ04,15/11/1991,1.75959633
AMZ04,15/12/1991,-28.40426198
AMZ04,15/01/1992,-33.66175259
AMZ04,15/02/1992,-86.40993701
AMZ04,15/03/1992,-15.47097624
AMZ04,15/04/1992,-31.0642469
AMZ04,15/05/1992,-84.24949333
AMZ04,15/06/1992,-125.1741478
AMZ04,15/07/1992,-104.9843293
AMZ04,15/08/1992,-30.5134636
AMZ04,15/09/1992,-11.22305768
AMZ04,15/10/1992,-8.732389206
AMZ04,15/11/1992,-0.427166528
AMZ04,15/12/1992,16.50062292
AMZ04,15/01/1993,23.26102029
AMZ04,15/02/1993,23.50162027
AMZ04,15/03/1993,68.49728052
AMZ04,15/04/1993,90.25140631
AMZ04,15/05/1993,53.67543006
AMZ04,15/06/1993,8.302855697
AMZ04,15/07/1993,6.553967094
AMZ04,15/08/1993,10.35576532
AMZ04,15/09/1993,37.40879099
AMZ04,15/10/1993,28.60526326
AMZ04,15/11/1993,64.57694022
AMZ04,15/12/1993,41.03571232
AMZ04,15/01/1994,20.82095881
AMZ04,15/02/1994,43.52725758
AMZ04,15/03/1994,32.2235903
AMZ04,15/04/1994,59.46663797
AMZ04,15/05/1994,64.67866887
AMZ04,15/06/1994,57.26509134
AMZ04,15/07/1994,36.30186983
AMZ04,15/08/1994,33.60711517
AMZ04,15/09/1994,51.92305373
AMZ04,15/10/1994,42.88863738
AMZ04,15/11/1994,11.13807021
AMZ04,15/12/1994,9.831588069
AMZ04,15/01/1995,-53.56795386
AMZ04,15/02/1995,-96.01004681
AMZ04,15/03/1995,-67.61983647
AMZ04,15/04/1995,-88.08924673
AMZ04,15/05/1995,-67.1177807
AMZ04,15/06/1995,-33.65950996
AMZ04,15/07/1995,-20.0174702
AMZ04,15/08/1995,-39.49604004
AMZ04,15/09/1995,-32.71470709
AMZ04,15/10/1995,-39.26250145
AMZ04,15/11/1995,-12.26889724
AMZ04,15/12/1995,1.927116582
AMZ04,15/01/1996,12.85551123
AMZ04,15/02/1996,55.08258699
AMZ04,15/03/1996,46.07264812
AMZ04,15/04/1996,2.413272505
AMZ04,15/05/1996,19.40709515
AMZ04,15/06/1996,40.83924466
AMZ04,15/07/1996,35.04414948
AMZ04,15/08/1996,52.68319688
AMZ04,15/09/1996,43.81044858
AMZ04,15/10/1996,53.3814986
AMZ04,15/11/1996,22.26879302
AMZ04,15/12/1996,34.23390543
AMZ04,15/01/1997,17.28966718
AMZ04,15/02/1997,63.93392139
AMZ04,15/03/1997,93.29742574
AMZ04,15/04/1997,36.56882812
AMZ04,15/05/1997,47.50181333
AMZ04,15/06/1997,-12.55093899
AMZ04,15/07/1997,-49.26155135
AMZ04,15/08/1997,-41.91425135
AMZ04,15/09/1997,-59.28834785
AMZ04,15/10/1997,-80.08831064
AMZ04,15/11/1997,-77.07635485
AMZ04,15/12/1997,-74.05511503
AMZ04,15/01/1998,-62.8549105
AMZ04,15/02/1998,-76.51706962
AMZ04,15/03/1998,-84.69644743
AMZ04,15/04/1998,-39.87149055
AMZ04,15/05/1998,-8.004815443
AMZ04,15/06/1998,-19.6559356
AMZ04,15/07/1998,0.946090036
AMZ04,15/08/1998,-4.638915915
AMZ04,15/09/1998,-6.815019696
AMZ04,15/10/1998,-7.966757691
AMZ04,15/11/1998,-11.79685958
AMZ04,15/12/1998,-24.21087715
AMZ04,15/01/1999,30.64374885
AMZ04,15/02/1999,96.1065929
AMZ04,15/03/1999,54.87884312
AMZ04,15/04/1999,83.54681355
AMZ04,15/05/1999,70.55390318
AMZ04,15/06/1999,77.82696079
AMZ04,15/07/1999,45.09466753
AMZ04,15/08/1999,54.49420073
AMZ04,15/09/1999,33.5638323
AMZ04,15/10/1999,45.52249318
AMZ04,15/11/1999,-2.300762913
AMZ04,15/12/1999,-17.36254297
AMZ04,15/01/2000,-27.42853161
AMZ04,15/02/2000,-10.18402258
AMZ04,15/03/2000,-0.78249463
AMZ04,15/04/2000,41.47999059
AMZ04,15/05/2000,68.05299697
AMZ04,15/06/2000,72.63857655
AMZ04,15/07/2000,57.04284032
AMZ04,15/08/2000,62.8233037
AMZ04,15/09/2000,42.79209302
AMZ04,15/10/2000,63.39409699
AMZ04,15/11/2000,52.02277232
AMZ04,15/12/2000,24.16918097
AMZ04,15/01/2001,37.25297913
AMZ04,15/02/2001,47.53506676
AMZ04,15/03/2001,18.79857469
AMZ04,15/04/2001,25.04134981
AMZ04,15/05/2001,26.26310198
AMZ04,15/06/2001,18.31884105
AMZ04,15/07/2001,7.792129521
AMZ04,15/08/2001,18.94092813
AMZ04,15/09/2001,35.18820484
AMZ04,15/10/2001,11.48660665
AMZ04,15/11/2001,-22.16482433
AMZ04,15/12/2001,-15.98908587
AMZ04,15/01/2002,-35.82738406
AMZ04,15/02/2002,-18.34795316
AMZ04,15/03/2002,-6.625915763
AMZ04,15/04/2002,-2.625505504
AMZ04,15/05/2002,-4.287301478
AMZ04,15/06/2002,-4.015034912
AMZ04,15/07/2002,24.37977991
AMZ04,15/08/2002,24.14654878
AMZ04,15/09/2002,0.99946977
AMZ04,15/10/2002,-17.79719104
AMZ04,15/11/2002,17.01818039
